COD. ENCUESTA;COD. ENCUESTA;COD. ENCUESTA;ENCUESTA;PERIODO;PAIS;PUNTO CÓDIGO;PUNTO NOMBRE;SECCIÓN CÓDIGO;SECCIÓN NOMBRE;FECHA ENCUESTA;24310;motivo-ins;24308;;24307;;24312;;25002;;24311;Indíquenos el porqué de su calificación (motivo-nps);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;43196;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;23-Dec-2022;10;Por la rapidez y la amable atención de parte de la señorita en caja.;10;;10;;SI;;MUY FÁCIL;;10;"Porque atiende rápido y son amables, ese día no hubo mucha gente en la fila y no me demore mucho.
Porque el guardia es muy amable
Recomiendo que atienda rápido la señorita de la caja 3, en ocasiones se demora en atender y se acula la fila.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37475;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4606;MALDONADO;3253;CAJA UNIVERSAL;21-Dec-2022;9;Porque fue muy rápido, en ocasiones se demoran, pero en está ocasión no me demore mucho.;9;;9;;SI;;FÁCIL;;9;"Recomiendo más ventanillas trabajando para la atención cuando exista más gente en la agencia, en especial en la tarde a partir de las 15:00, existe más gente en fila y solo atienden 2 o 3 cajas.
Por la amable atención en mi última visita, la persona que me atendió fue cordial y me ayudó rápidamente con mi trámite.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29847;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque puedo hacer depósitos de otros bancos.;10;;10;;SI;;FÁCIL;;10;Porque puedo depositar de otros bancos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;26336;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4632;POLICENTRO;3253;CAJA UNIVERSAL;15-Dec-2022;10;Porque me atienden bien.;10;;10;;SI;;FÁCIL;;10;"Lo recomiendo porque si atienden cuando los necesito.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29410;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque fue rápido y la señorita fue amable.;10;;8;;SI;;FÁCIL;;10;Lo recomiendo porque en la agencia que me dirigido ha sido rápido y eficiente mas rápido que el banco.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37222;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4606;MALDONADO;3253;CAJA UNIVERSAL;21-Dec-2022;9;Porque la atención es muy buena, ha mejora el tiempo de espera en fila.;9;;9;;SI;;FÁCIL;;9;"Porque atienden rápido y se pueden realizar pagos de varios servicios.
Por la seguridad, siempre el guardia está atento a las personas que ingresan y controla la fila.
Por la amabilidad y rapidez en caja, no se pierde tiempo en los trámites.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;27424;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4622;TOTORACOCHA EXPRESS;3253;CAJA UNIVERSAL;15-Dec-2022;10;"Porque yo encuentro el trabajo a diario y me parece un muy buen servicio, la verdad son muy atentos serviciales.
A veces lo que sí deberían mejorar un poquito el carácter a veces se les ve como si estuviesen bravos, enojados, de ahí nada más  todo muy bien.";8;;10;;SI;;FÁCIL;;10;"Porque es rápido, ágil, hay como hacer todo tipo de transacciones,  pero lo que sí es que no deja depositar digamos a cuentas  de cooperativa no hay como depositar.
Eso más que todo que hay cuentas de Ye, del banco del Pichincha si la hacen, sólo quería para cooperativas deberían de hacerlo.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37893;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4606;MALDONADO;3253;CAJA UNIVERSAL;21-Dec-2022;7;Recomiendo siempre más personal en caja para la atención, atienden 2 o 3 cajas y existe mucha gente en la fila.;8;;8;;SI;;FÁCIL;;8;"Porque me parece una atención aceptable, no es mala la atención.
Recomiendo ser puntuales en la apertura de la agencia, me parece que en una ocasión se atrasaron 5 minutos para abrir la agencia.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37890;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4638;MACHALA;3253;CAJA UNIVERSAL;21-Dec-2022;10;Porque el señor me atendió súper bien.;10;;10;;SI;;FÁCIL;;10;Porque me gusta la atención es rápida, se encuentra cerca de un parqueadero que es cómodo para dejar los carros, el señor guardia también muy atento.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38829;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4597;CUMBAYA;3253;CAJA UNIVERSAL;21-Dec-2022;10;Porque si son respetuosos y muy amables.;10;;10;;SI;;FÁCIL;;10;Porque nos ayuda bastante cuando no hay bancos entonces se puede cancelar ahí cualquier cosa y porque el personal que es muy atento.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;28916;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4603;LA COMPAÑIA;3253;CAJA UNIVERSAL;16-Dec-2022;10;Por la atención, de las señoritas de caja, son amables, bien lindas, rápidas. ;10;;10;;SI;;MUY FÁCIL;;10;Porque evito hacer cola en el banco, no espero mucho porque me atienden rápido.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;28851;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4577;MULTIPLAZA AKI;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque la agencia está cerca a mi casa y es la atención rápida.;10;;10;;SI;;MUY FÁCIL;;10;Porque me atendieron rápido y tienen varias sucursales.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;39476;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4611;PLAZA ALEGRIA;3253;CAJA UNIVERSAL;21-Dec-2022;9;Porque fue rápido y sin problemas.;9;;9;;SI;;FÁCIL;;9;"Porque me gusto mucho la atención, no me demore mucho a diferencia de la agencia la Prensa en donde piden sacarse la mascarilla para realizar la transacción.
Recomiendo respetar el uso de la mascarilla por seguridad.
Porque el servicio es bastante amable y rápido, ayuda mucho a los clientes para realizar retiros de manera rápida.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;26759;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;5265;PUERTAS DEL SOL;3253;CAJA UNIVERSAL;15-Dec-2022;10;Porque me atienden bien cuando voy a hacer las transacciones que necesito hacer.;10;;10;;SI;;FÁCIL;;10;Lo recomiendo porque es rápido, ágil no se demoran las atenciones han sido buenas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;43323;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;23-Dec-2022;10;Es buena la atención.;10;;10;;SI;;MUY FÁCIL;;10;Es bueno rápido y no hay que hacer mucha cola. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;26196;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4611;PLAZA ALEGRIA;3253;CAJA UNIVERSAL;15-Dec-2022;9;Porque a veces es muy lenta la atención tengo que hacer mucha cola.;10;;10;;SI;;FÁCIL;;9;Como le digo hay demasiado demanda a veces he hecho fila 25 minutos media hora, le recomiendo mejorar que veo que hay 7 8 ventanillas solo atienden 2 porque no por lo menos en los días picos en 15 y fin de mes que atiendan todas las ventanillas y  no tener a la gente ahí.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;27827;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4609;PANAMERICANA;3253;CAJA UNIVERSAL;15-Dec-2022;10;Por la facilidad que me brindan para realizar mis pagos. ;10;;10;;SI;;MUY FÁCIL;;10;Porque la niña que me atendió fue amable y mi transacción fue rápida.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29339;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4623;25 DE JULIO;3253;CAJA UNIVERSAL;16-Dec-2022;9;Porque si me han atendido bien, llegué y estaba vacío, abrí la cuenta de Produbanco porque yo facturo lo que es a nivel de Innart, pero no se que paso que ustedes ya no facturan a Innart y eso me dejo en stand by y por eso poco concurro a Servipagos.;10;;10;;SI;;FÁCIL;;10;Porque es una agencia que trabaja a veces hasta mas horas que los bancos, esa es la ventaja que tenía, a veces trabajan hasta las 7 y yo pagaba aranceles, todo y era más fácil ya que los otros bancos no trabajan, estoy conforme.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37172;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4616;TUMBACO;3253;CAJA UNIVERSAL;21-Dec-2022;9;Porque no hubo mucha gente y fueron muy amables.;9;;10;;SI;;MUY FÁCIL;;10;"Porque tienen un horario extendido a diferencia de los bancos y atienden los fines de semana.
Porque disponen distintos puntos de atención en comparación con Produbanco.
Por la buena atención y las veces que acudo no existe gente en fila, es bastante rápido el servicio.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;42931;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4594;CHILLOGALLO;3253;CAJA UNIVERSAL;23-Dec-2022;8;Que atienda más cajas.;10;;10;;SI;;POCO FÁCIL;;10;Porque si es un servicio que nos da brevedad y rapidez.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;28710;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;5261;MULTIPLAZA LOS CHILLOS;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque como debe ser y porque la señorita que me ayudo en mi transacción fue amable.;10;;10;;SI;;MUY FÁCIL;;10;Porque es una agencia grande y porque se realizan las transacciones con facilidad.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;24966;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4591;CARCELEN;3253;CAJA UNIVERSAL;14-Dec-2022;10;Porque es buena la atención el asunto es que poca cajeras toca esperar la atención es buena el servicio en servipagos las chicas no porque hay pocas solo 1 o 2 chicas y hay filas largas entonces toca esperar las chicas atienden bien, entiendo que no es problema de ella que el banco pongan 2 esa es la único inconveniente.;10;;10;;SI;;FÁCIL;;10;Lo recomiendo porque atienden los fines de semana los bancos no atienden los fines de semana entonces no esta trabajando con todos los bancos como tengo Produbanco me conviene voy sábado, en cambio Produbanco no atiende el sábado, que pongan mas cajas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;43217;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;23-Dec-2022;10;"Porque fue muy buena la atención.
Porque son amables.";10;;10;;SI;;FÁCIL;;10;"Por la atención es muy buena en todo sentido.
Porque atienden hasta la noche a diferencia del Produbanco que no se puede acceder luego del horario laboral.
No da más información.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;40358;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4616;TUMBACO;3253;CAJA UNIVERSAL;22-Dec-2022;10;Porque realmente me han atendido bien, es rápido yo no he tenido nunca problemas;10;;10;;SI;;MUY FÁCIL;;10;"Porque ya le digo por todas las anteriores respuestas, porque muy fácil, rápido,  realmente no he tenido problemas, para mi se me ha facilitado por todo lo que nos brinda servipago.
Bueno a veces un poquito más de cajeras, como siempre en todos los bancos.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;24777;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4589;CALDERON;3253;CAJA UNIVERSAL;14-Dec-2022;10;Porque la gente es amable se respeta la cola el guardia, la gente es respuetuosa organizado se usa en Calderon o en Carcelén o el Portal.;10;;10;;SI;;MUY FÁCIL;;10;Lo recomiendo a las personas que mantienen relación con alguna institución que tiene vinculo con servipagos, lo recomiendo por la misma razones que le dí.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37577;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4581;LATACUNGA;3253;CAJA UNIVERSAL;21-Dec-2022;10;Porque son atentos los cajeros, empezando desde el guardia, todos son atentos y educados.;10;;10;;SI;;FÁCIL;;10;"Porque como digo es rápido, si recomendaría. 
Porque son rápidos, son atentos y por todo eso dan un buen servicio.
Del personal que son respetuosos y reciben con atención. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;39153;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4609;PANAMERICANA;3253;CAJA UNIVERSAL;21-Dec-2022;10;Todo fue perfecto, no hubo gente la atención fue inmediata.;10;;10;;SI;;MUY FÁCIL;;10;La atención es rápida, no hay mucha gente, hay muchos servicios hay gran variedad de servicios a pagar.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;43063;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4589;CALDERON;3253;CAJA UNIVERSAL;23-Dec-2022;8;Mas atentas. ;8;;8;;SI;;FÁCIL;;8;Porque se puede pagar todo los beneficio de la agua y luz. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29030;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4603;LA COMPAÑIA;3253;CAJA UNIVERSAL;16-Dec-2022;10;Por la atención, de parte de las señoritas de caja, son bien amable y te atienden rápido, no haces mucha cola. ;10;;10;;SI;;MUY FÁCIL;;10;Porque queda cerca a mi casa, atienden rápido y no esperas mucho.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38076;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4606;MALDONADO;3253;CAJA UNIVERSAL;21-Dec-2022;10;"Porque la señorita tiene paciencia para atender.
Porque la señorita es amable.";9;;9;;SI;;FÁCIL;;10;"Porque son eficientes.
Porque el guardia es amable.
Porque son amables en la agencia.
Porque me dieron un billete en mal estado y en el banco no me lo quisieron recibir.
Recomiendo tener cuidado con los billetes en mal estado.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37639;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4629;LOS RIOS;3253;CAJA UNIVERSAL;21-Dec-2022;9;Porque es rápida y no tengo inconvenientes con los cajeros.;9;;9;;SI;;FÁCIL;;9;Porque se puede pagar todas las cosas como agua, luz, teléfono, todo se puede pagar ahí.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29617;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;16-Dec-2022;9;Porque fue rápido la atención para hacer los trámites.;9;;9;;SI;;FÁCIL;;10;Porque es rápido, hay muchas sucursales y uno agiliza en hacer sus actividades que necesita hacer en el día.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38963;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4620;CUENCA;3253;CAJA UNIVERSAL;21-Dec-2022;8;Porque en ocasiones la gente se aglomera en la fila, en especial en quincenas o fines de mes.;10;;10;;SI;;FÁCIL;;10;"Porque abren de lunes a domingos.
Porque bajaron una hora de atención, antes atendían hasta las 20:00.
Recomiendo atender volver a atender hasta las 20:00.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;39105;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4580;IBARRA;3253;CAJA UNIVERSAL;21-Dec-2022;9;"Porque atienden rápido, pero son muy serias.
Recomiendo más carisma al atender.";9;;10;;SI;;FÁCIL;;10;"Porque puedo realizar pagos tanto de servicios básicos y pagos bancarios.
Por la rápida atención en caja, pero las señoritas son muy serias, atienden de manera automática sin calidez.
Recomiendo ser más cálidas al tratar con el cliente.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;31924;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4741;CENTRUM EL BOSQUE;3253;CAJA UNIVERSAL;19-Dec-2022;10;Porque me ha ido bien en la atención, no hay mucha gente esperando, la atención es inmediata y la gestión que hacen los cajeros es ordenada.;10;;10;;SI;;FÁCIL;;10;Por la facilidad para hacer los trámites y la seguridad que hay.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29293;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque es buena la atención rápida hay días que esta lleno pero es porque es fin de mes.;10;;10;;SI;;MUY FÁCIL;;10;Lo recomiendo porque me facilita los trámites que realizo en el banco.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38324;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4577;MULTIPLAZA AKI;3253;CAJA UNIVERSAL;21-Dec-2022;5;Porque tengo discapacidad y la gente no se preocupa por eso.;10;;9;;SI;;FÁCIL;;9;"Porque la agilidad depende de las personas que llegan con fuertes cantidades de dinero.
Porque se hacen varias gestiones.
Recomiendo que la atención para discapacidad sea los más pronto posible y las ventanillas de atención preferencial sean ocupadas por las personas con atención preferencial y que exista una persona que dirija a los clientes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37308;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4608;MOLINEROS;3253;CAJA UNIVERSAL;21-Dec-2022;9;Me atendieron bien.;9;;9;;SI;;MUY FÁCIL;;9;Porque hay bastante agencia y es lo mas cercano para poder hacer la cosas y atiende hasta mas tarde.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;26904;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;15-Dec-2022;10;Porque las señoritas son muy amables al rato de atender.;10;;10;;SI;;MUY FÁCIL;;10;Porque son ágiles, rápidas y más que nada cono le dije son muy educadas las chicas que atienden.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;39220;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4591;CARCELEN;3253;CAJA UNIVERSAL;21-Dec-2022;10;Por la rapidez con la que atienden.;10;;10;;SI;;MUY FÁCIL;;10;"Por la rapidez, es lo más importante para mí.
Porque es parte de Produbanco y me facilita los trámites.
No da más información.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;43373;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;23-Dec-2022;7;Mas agilidad y mas personal en ventilla.;9;;10;;SI;;FÁCIL;;8;"Porque esta en todo lados.
Son amables.
Lo que no me gusta que hay mucha gente. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38526;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;21-Dec-2022;9;fue rapido, lo realizo el tramite en poco tiempo ;10;;10;;SI;;MUY FÁCIL;;10;porque a veces tengo que retirar dinero de mi banco y muchas veces los bancos ya no atienden hasta muy tarde y eso es lo que me facilita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38862;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4636;LA LIBERTAD;3253;CAJA UNIVERSAL;21-Dec-2022;9;Porque fue rápida la atención.;9;;9;;SI;;FÁCIL;;9;Porque es un servicio muy ágil y puedo hacer retiros depósitos y pagos de servicios básicos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;27437;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4597;CUMBAYA;3253;CAJA UNIVERSAL;15-Dec-2022;10;Porque no hay mucha gente y es mas rápido.;10;;10;;SI;;MUY FÁCIL;;10;Porque en la agencia Cumbaya es muy rápido y no hay mucha gente, es mas fácil.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;39545;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4615;SOLANDA;3253;CAJA UNIVERSAL;21-Dec-2022;6;Cuando hay hora pico esta solo una persona.  ;8;;8;;SI;;FÁCIL;;8;Porque queda cerca, se puede hacer transacciones de otros bancos, se puede hacer envió de dinero de una forma segura.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;52036;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4580;IBARRA;3253;CAJA UNIVERSAL;29-Dec-2022;10;Porque nuncha me han atendido mal desde que entro desde el guardia hasta la señorita cajera siempre han sido amables y atentos.;10;;10;;SI;;MUY DIFÍCIL;;10;Porque no solo atienden de un solo banco y puedo hacer cualquier transacción ahí y rápido.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;28772;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque fui y no tuve que hacer muchas colas por la línea, porque realmente hay veces que sí me demoro porque  hay mucha gente, las ventanillas no están abiertas todas, pero esta última vez que fui me atendieron rápido.;10;;10;;SI;;FÁCIL;;10;Porque como le digo últimamente han estado rápidos y cuando no están rápidos me voy a San Rafael y más rápido todavía.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29156;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4618;SANTO DOMINGO;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque siempre hago los trámites de Produbanco ahí, no hay mucha cola, no muchas dificultades, para que sí excelente.;10;;10;;SI;;MUY FÁCIL;;10;"Porque siempre recomiendo a personas que tienen algo rápido que hacer, agilizar.
Por la excelencia de la atención y lo rápido que es.
Para qué todo está perfecto, hay alcohol en la atención, los guardias bien serios, bien ordenado todo.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;37226;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4616;TUMBACO;3253;CAJA UNIVERSAL;21-Dec-2022;7;Que pongan mas cajeras porque nos tienen esperando afuera y no atienden breve.;8;;9;;SI;;DIFÍCIL;;8;"Porque uno se llega a ventanilla y ese rato cierran la caja y la gente está hasta afuera y sólo atiende una ventanilla.
Porque cuando uno se acerca al cajero se demoran en averiguar y verifican la cédula y la firma y dicen que no coincide.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29734;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4587;AXXIS;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque la atención es muy buena, te resuelven el problema enseguida.;10;;10;;SI;;FÁCIL;;10;Porque la atención es excelente y el personal que tienen ahí es muy bueno, hay agilidad.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38616;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;21-Dec-2022;10;una buena atencion son excelentes;10;;10;;SI;;FÁCIL;;10;buena atencion por eso es que no va al banco principal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;29777;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4587;AXXIS;3253;CAJA UNIVERSAL;16-Dec-2022;10;Porque son muy atentos y didácticos en atender.;10;;10;;SI;;MUY FÁCIL;;10;Porque agilizan y hacen rápido las transacciones, los retiros, todo esta bien.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;25919;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4627;EL FORTIN;3253;CAJA UNIVERSAL;15-Dec-2022;10;Por la atención, porque son amables, desde que ingresas te atienden bien, tienen buenos horarios,  son bien amables y educados.;10;;10;;SI;;FÁCIL;;10;Por la atención, por la rapidez de la atención y porque uno realiza rápido las gestiones de pago, eso nos conviene. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;38085;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;5261;MULTIPLAZA LOS CHILLOS;3253;CAJA UNIVERSAL;21-Dec-2022;10;Por la atención y la rapidez.;10;;10;;SI;;MUY FÁCIL;;10;Por la rapidez y la atención de las señoritas es rápida.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;26208;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4628;GRAN AKI DURÁN;3253;CAJA UNIVERSAL;15-Dec-2022;10;Por lo rápido que es realizar los pagos, las gestiones que uno puede hacer, la amabilidad de las señoritas, son bien amables.;10;;10;;SI;;MUY FÁCIL;;10;Por la amabilidad, por lo rápido que atienden, son muy buenos en atender.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;12;26772;LEALTAD SVP (TELEFONICA);DICIEMBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;15-Dec-2022;10;Porque es excelente.;10;;10;;SI;;FÁCIL;;10;Porque me dice que 10 es muy bueno, excelente.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
